Lab,Drug for Plate,Worm Species,Worm Strain from plate,Worm strain thaw date,Plate_Title,Age at Death,Dead,Censor,Plate Position,scanner name,Compound_Conc,Conc_units,Trial,LogDeath,Experiment type,Plate_Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,13.7558,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,14.1724,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,14.7141,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,14.8808,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,15.0058,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,15.2974,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,15.4641,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,16.3808,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,16.6724,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,17.0683,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,17.6724,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,18.7141,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,18.8599,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,19.0474,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,19.9641,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,20.3808,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,20.6308,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_2,20.6516,1,0,D::1,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,9.51617,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,10.5578,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,10.8912,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,10.9328,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,10.9745,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,11.0162,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,11.3912,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,11.4328,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,11.8078,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,11.8912,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,12.0162,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,12.1828,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,14.9328,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,16.3078,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,16.5162,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,16.5162,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,16.7245,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,16.7662,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,17.5995,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,18.1828,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,18.5995,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,18.9328,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,19.1412,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,19.8078,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,20.0578,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,20.6412,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,20.8495,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,21.4328,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,21.6828,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,21.7245,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,21.8078,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,22.3078,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,22.8912,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,23.2662,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. ELEGANS,N2 PD1073,11/02/2016,N2 PD1073_UNTREATED_0UM_1,23.5995,1,0,A::0,15_YODA,0,μM,11/28/16,4.630448216,ALM,N2 PD1073_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,8.05404,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,8.63737,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,9.01237,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,10.6374,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,12.2207,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,13.054,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,13.1374,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,13.5957,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,17.179,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,18.8457,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_3,21.7207,1,0,D::2,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_3_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,13.2415,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,13.5332,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,14.0749,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,14.3665,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,15.7832,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,16.5332,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,17.2415,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,17.4082,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,17.6165,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,17.6999,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,20.7832,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,20.9915,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,21.4915,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,22.3665,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_1,22.3874,1,0,B::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_1_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,7.08529,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,7.08529,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,10.7728,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,11.6895,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,11.8145,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,11.8561,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,13.1061,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,13.3978,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,13.4811,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,UNTREATED,C. BRIGGSAE,NIC20,11/08/2016,NIC20_UNTREATED_0UM_2,13.5228,1,0,A::1,7_SOLO,0,μM,11/28/16,4.630448216,ALM,NIC20_UNTREATED_0UM_2_11-28-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
